sample_id,image_path
121970,D:\amazon ml\Copy of train\train\121970.jpg
50776,D:\amazon ml\Copy of train\train\50776.jpg
256165,D:\amazon ml\Copy of train\train\256165.jpg
8619,D:\amazon ml\Copy of train\train\8619.jpg
246620,D:\amazon ml\Copy of train\train\246620.jpg
136744,D:\amazon ml\Copy of train\train\136744.jpg
52856,D:\amazon ml\Copy of train\train\52856.jpg
93473,D:\amazon ml\Copy of train\train\93473.jpg
199562,D:\amazon ml\Copy of train\train\199562.jpg
188557,D:\amazon ml\Copy of train\train\188557.jpg
59957,D:\amazon ml\Copy of train\train\59957.jpg
248262,D:\amazon ml\Copy of train\train\248262.jpg
201831,D:\amazon ml\Copy of train\train\201831.jpg
185335,D:\amazon ml\Copy of train\train\185335.jpg
269340,D:\amazon ml\Copy of train\train\269340.jpg
12893,D:\amazon ml\Copy of train\train\12893.jpg
107076,D:\amazon ml\Copy of train\train\107076.jpg
196039,D:\amazon ml\Copy of train\train\196039.jpg
39658,D:\amazon ml\Copy of train\train\39658.jpg
14791,D:\amazon ml\Copy of train\train\14791.jpg
257666,D:\amazon ml\Copy of train\train\257666.jpg
231478,D:\amazon ml\Copy of train\train\231478.jpg
10527,D:\amazon ml\Copy of train\train\10527.jpg
76392,D:\amazon ml\Copy of train\train\76392.jpg
207730,D:\amazon ml\Copy of train\train\207730.jpg
7390,D:\amazon ml\Copy of train\train\7390.jpg
19107,D:\amazon ml\Copy of train\train\19107.jpg
232132,D:\amazon ml\Copy of train\train\232132.jpg
193031,D:\amazon ml\Copy of train\train\193031.jpg
66414,D:\amazon ml\Copy of train\train\66414.jpg
295671,D:\amazon ml\Copy of train\train\295671.jpg
260326,D:\amazon ml\Copy of train\train\260326.jpg
228184,D:\amazon ml\Copy of train\train\228184.jpg
155779,D:\amazon ml\Copy of train\train\155779.jpg
212555,D:\amazon ml\Copy of train\train\212555.jpg
111726,D:\amazon ml\Copy of train\train\111726.jpg
295847,D:\amazon ml\Copy of train\train\295847.jpg
196826,D:\amazon ml\Copy of train\train\196826.jpg
240266,D:\amazon ml\Copy of train\train\240266.jpg
248025,D:\amazon ml\Copy of train\train\248025.jpg
21461,D:\amazon ml\Copy of train\train\21461.jpg
235828,D:\amazon ml\Copy of train\train\235828.jpg
210832,D:\amazon ml\Copy of train\train\210832.jpg
167955,D:\amazon ml\Copy of train\train\167955.jpg
90077,D:\amazon ml\Copy of train\train\90077.jpg
218067,D:\amazon ml\Copy of train\train\218067.jpg
204612,D:\amazon ml\Copy of train\train\204612.jpg
31823,D:\amazon ml\Copy of train\train\31823.jpg
117542,D:\amazon ml\Copy of train\train\117542.jpg
281304,D:\amazon ml\Copy of train\train\281304.jpg
192033,D:\amazon ml\Copy of train\train\192033.jpg
113079,D:\amazon ml\Copy of train\train\113079.jpg
212766,D:\amazon ml\Copy of train\train\212766.jpg
248457,D:\amazon ml\Copy of train\train\248457.jpg
226370,D:\amazon ml\Copy of train\train\226370.jpg
2727,D:\amazon ml\Copy of train\train\2727.jpg
181957,D:\amazon ml\Copy of train\train\181957.jpg
242619,D:\amazon ml\Copy of train\train\242619.jpg
202081,D:\amazon ml\Copy of train\train\202081.jpg
191721,D:\amazon ml\Copy of train\train\191721.jpg
252905,D:\amazon ml\Copy of train\train\252905.jpg
297784,D:\amazon ml\Copy of train\train\297784.jpg
15041,D:\amazon ml\Copy of train\train\15041.jpg
222433,D:\amazon ml\Copy of train\train\222433.jpg
199540,D:\amazon ml\Copy of train\train\199540.jpg
116762,D:\amazon ml\Copy of train\train\116762.jpg
261163,D:\amazon ml\Copy of train\train\261163.jpg
215392,D:\amazon ml\Copy of train\train\215392.jpg
37543,D:\amazon ml\Copy of train\train\37543.jpg
229289,D:\amazon ml\Copy of train\train\229289.jpg
199604,D:\amazon ml\Copy of train\train\199604.jpg
87852,D:\amazon ml\Copy of train\train\87852.jpg
285092,D:\amazon ml\Copy of train\train\285092.jpg
136995,D:\amazon ml\Copy of train\train\136995.jpg
173932,D:\amazon ml\Copy of train\train\173932.jpg
94043,D:\amazon ml\Copy of train\train\94043.jpg
244926,D:\amazon ml\Copy of train\train\244926.jpg
113029,D:\amazon ml\Copy of train\train\113029.jpg
276044,D:\amazon ml\Copy of train\train\276044.jpg
257945,D:\amazon ml\Copy of train\train\257945.jpg
120510,D:\amazon ml\Copy of train\train\120510.jpg
173577,D:\amazon ml\Copy of train\train\173577.jpg
258388,D:\amazon ml\Copy of train\train\258388.jpg
176461,D:\amazon ml\Copy of train\train\176461.jpg
100851,D:\amazon ml\Copy of train\train\100851.jpg
279064,D:\amazon ml\Copy of train\train\279064.jpg
150416,D:\amazon ml\Copy of train\train\150416.jpg
16655,D:\amazon ml\Copy of train\train\16655.jpg
215086,D:\amazon ml\Copy of train\train\215086.jpg
267009,D:\amazon ml\Copy of train\train\267009.jpg
135132,D:\amazon ml\Copy of train\train\135132.jpg
267690,D:\amazon ml\Copy of train\train\267690.jpg
789,D:\amazon ml\Copy of train\train\789.jpg
259652,D:\amazon ml\Copy of train\train\259652.jpg
4328,D:\amazon ml\Copy of train\train\4328.jpg
225533,D:\amazon ml\Copy of train\train\225533.jpg
100739,D:\amazon ml\Copy of train\train\100739.jpg
19492,D:\amazon ml\Copy of train\train\19492.jpg
112002,D:\amazon ml\Copy of train\train\112002.jpg
289641,D:\amazon ml\Copy of train\train\289641.jpg
220706,D:\amazon ml\Copy of train\train\220706.jpg
279594,D:\amazon ml\Copy of train\train\279594.jpg
249308,D:\amazon ml\Copy of train\train\249308.jpg
103260,D:\amazon ml\Copy of train\train\103260.jpg
207102,D:\amazon ml\Copy of train\train\207102.jpg
272279,D:\amazon ml\Copy of train\train\272279.jpg
9827,D:\amazon ml\Copy of train\train\9827.jpg
90912,D:\amazon ml\Copy of train\train\90912.jpg
65371,D:\amazon ml\Copy of train\train\65371.jpg
97647,D:\amazon ml\Copy of train\train\97647.jpg
176597,D:\amazon ml\Copy of train\train\176597.jpg
27696,D:\amazon ml\Copy of train\train\27696.jpg
126859,D:\amazon ml\Copy of train\train\126859.jpg
128071,D:\amazon ml\Copy of train\train\128071.jpg
91874,D:\amazon ml\Copy of train\train\91874.jpg
84136,D:\amazon ml\Copy of train\train\84136.jpg
241789,D:\amazon ml\Copy of train\train\241789.jpg
42257,D:\amazon ml\Copy of train\train\42257.jpg
65859,D:\amazon ml\Copy of train\train\65859.jpg
107094,D:\amazon ml\Copy of train\train\107094.jpg
37415,D:\amazon ml\Copy of train\train\37415.jpg
90835,D:\amazon ml\Copy of train\train\90835.jpg
179368,D:\amazon ml\Copy of train\train\179368.jpg
130746,D:\amazon ml\Copy of train\train\130746.jpg
106415,D:\amazon ml\Copy of train\train\106415.jpg
217012,D:\amazon ml\Copy of train\train\217012.jpg
260698,D:\amazon ml\Copy of train\train\260698.jpg
295758,D:\amazon ml\Copy of train\train\295758.jpg
237785,D:\amazon ml\Copy of train\train\237785.jpg
216807,D:\amazon ml\Copy of train\train\216807.jpg
32386,D:\amazon ml\Copy of train\train\32386.jpg
173026,D:\amazon ml\Copy of train\train\173026.jpg
104234,D:\amazon ml\Copy of train\train\104234.jpg
252114,D:\amazon ml\Copy of train\train\252114.jpg
288412,D:\amazon ml\Copy of train\train\288412.jpg
128006,D:\amazon ml\Copy of train\train\128006.jpg
90620,D:\amazon ml\Copy of train\train\90620.jpg
91816,D:\amazon ml\Copy of train\train\91816.jpg
35530,D:\amazon ml\Copy of train\train\35530.jpg
264456,D:\amazon ml\Copy of train\train\264456.jpg
43138,D:\amazon ml\Copy of train\train\43138.jpg
223956,D:\amazon ml\Copy of train\train\223956.jpg
245008,D:\amazon ml\Copy of train\train\245008.jpg
136689,D:\amazon ml\Copy of train\train\136689.jpg
196740,D:\amazon ml\Copy of train\train\196740.jpg
161795,D:\amazon ml\Copy of train\train\161795.jpg
261343,D:\amazon ml\Copy of train\train\261343.jpg
53585,D:\amazon ml\Copy of train\train\53585.jpg
244180,D:\amazon ml\Copy of train\train\244180.jpg
40367,D:\amazon ml\Copy of train\train\40367.jpg
229630,D:\amazon ml\Copy of train\train\229630.jpg
129547,D:\amazon ml\Copy of train\train\129547.jpg
271717,D:\amazon ml\Copy of train\train\271717.jpg
152645,D:\amazon ml\Copy of train\train\152645.jpg
20087,D:\amazon ml\Copy of train\train\20087.jpg
57507,D:\amazon ml\Copy of train\train\57507.jpg
220123,D:\amazon ml\Copy of train\train\220123.jpg
70079,D:\amazon ml\Copy of train\train\70079.jpg
189250,D:\amazon ml\Copy of train\train\189250.jpg
250175,D:\amazon ml\Copy of train\train\250175.jpg
66220,D:\amazon ml\Copy of train\train\66220.jpg
186486,D:\amazon ml\Copy of train\train\186486.jpg
119289,D:\amazon ml\Copy of train\train\119289.jpg
180197,D:\amazon ml\Copy of train\train\180197.jpg
66677,D:\amazon ml\Copy of train\train\66677.jpg
167502,D:\amazon ml\Copy of train\train\167502.jpg
242974,D:\amazon ml\Copy of train\train\242974.jpg
280916,D:\amazon ml\Copy of train\train\280916.jpg
70893,D:\amazon ml\Copy of train\train\70893.jpg
9854,D:\amazon ml\Copy of train\train\9854.jpg
234533,D:\amazon ml\Copy of train\train\234533.jpg
7391,D:\amazon ml\Copy of train\train\7391.jpg
192172,D:\amazon ml\Copy of train\train\192172.jpg
31386,D:\amazon ml\Copy of train\train\31386.jpg
76095,D:\amazon ml\Copy of train\train\76095.jpg
106032,D:\amazon ml\Copy of train\train\106032.jpg
287889,D:\amazon ml\Copy of train\train\287889.jpg
60742,D:\amazon ml\Copy of train\train\60742.jpg
202225,D:\amazon ml\Copy of train\train\202225.jpg
145510,D:\amazon ml\Copy of train\train\145510.jpg
230557,D:\amazon ml\Copy of train\train\230557.jpg
61203,D:\amazon ml\Copy of train\train\61203.jpg
57590,D:\amazon ml\Copy of train\train\57590.jpg
104787,D:\amazon ml\Copy of train\train\104787.jpg
81568,D:\amazon ml\Copy of train\train\81568.jpg
156157,D:\amazon ml\Copy of train\train\156157.jpg
158329,D:\amazon ml\Copy of train\train\158329.jpg
135267,D:\amazon ml\Copy of train\train\135267.jpg
252956,D:\amazon ml\Copy of train\train\252956.jpg
248591,D:\amazon ml\Copy of train\train\248591.jpg
274736,D:\amazon ml\Copy of train\train\274736.jpg
234436,D:\amazon ml\Copy of train\train\234436.jpg
214061,D:\amazon ml\Copy of train\train\214061.jpg
223703,D:\amazon ml\Copy of train\train\223703.jpg
177655,D:\amazon ml\Copy of train\train\177655.jpg
51147,D:\amazon ml\Copy of train\train\51147.jpg
249865,D:\amazon ml\Copy of train\train\249865.jpg
241578,D:\amazon ml\Copy of train\train\241578.jpg
141589,D:\amazon ml\Copy of train\train\141589.jpg
221543,D:\amazon ml\Copy of train\train\221543.jpg
183544,D:\amazon ml\Copy of train\train\183544.jpg
187854,D:\amazon ml\Copy of train\train\187854.jpg
183135,D:\amazon ml\Copy of train\train\183135.jpg
120188,D:\amazon ml\Copy of train\train\120188.jpg
298344,D:\amazon ml\Copy of train\train\298344.jpg
243501,D:\amazon ml\Copy of train\train\243501.jpg
278685,D:\amazon ml\Copy of train\train\278685.jpg
202813,D:\amazon ml\Copy of train\train\202813.jpg
15482,D:\amazon ml\Copy of train\train\15482.jpg
136625,D:\amazon ml\Copy of train\train\136625.jpg
208311,D:\amazon ml\Copy of train\train\208311.jpg
127836,D:\amazon ml\Copy of train\train\127836.jpg
263797,D:\amazon ml\Copy of train\train\263797.jpg
80827,D:\amazon ml\Copy of train\train\80827.jpg
80886,D:\amazon ml\Copy of train\train\80886.jpg
182111,D:\amazon ml\Copy of train\train\182111.jpg
76444,D:\amazon ml\Copy of train\train\76444.jpg
239806,D:\amazon ml\Copy of train\train\239806.jpg
107405,D:\amazon ml\Copy of train\train\107405.jpg
240951,D:\amazon ml\Copy of train\train\240951.jpg
290599,D:\amazon ml\Copy of train\train\290599.jpg
10930,D:\amazon ml\Copy of train\train\10930.jpg
12161,D:\amazon ml\Copy of train\train\12161.jpg
196953,D:\amazon ml\Copy of train\train\196953.jpg
99455,D:\amazon ml\Copy of train\train\99455.jpg
46498,D:\amazon ml\Copy of train\train\46498.jpg
213937,D:\amazon ml\Copy of train\train\213937.jpg
260870,D:\amazon ml\Copy of train\train\260870.jpg
50152,D:\amazon ml\Copy of train\train\50152.jpg
161888,D:\amazon ml\Copy of train\train\161888.jpg
83149,D:\amazon ml\Copy of train\train\83149.jpg
39108,D:\amazon ml\Copy of train\train\39108.jpg
40430,D:\amazon ml\Copy of train\train\40430.jpg
120467,D:\amazon ml\Copy of train\train\120467.jpg
227861,D:\amazon ml\Copy of train\train\227861.jpg
256235,D:\amazon ml\Copy of train\train\256235.jpg
180395,D:\amazon ml\Copy of train\train\180395.jpg
141033,D:\amazon ml\Copy of train\train\141033.jpg
133295,D:\amazon ml\Copy of train\train\133295.jpg
41008,D:\amazon ml\Copy of train\train\41008.jpg
137274,D:\amazon ml\Copy of train\train\137274.jpg
204044,D:\amazon ml\Copy of train\train\204044.jpg
16619,D:\amazon ml\Copy of train\train\16619.jpg
187540,D:\amazon ml\Copy of train\train\187540.jpg
232643,D:\amazon ml\Copy of train\train\232643.jpg
268603,D:\amazon ml\Copy of train\train\268603.jpg
23599,D:\amazon ml\Copy of train\train\23599.jpg
236284,D:\amazon ml\Copy of train\train\236284.jpg
96107,D:\amazon ml\Copy of train\train\96107.jpg
229992,D:\amazon ml\Copy of train\train\229992.jpg
115387,D:\amazon ml\Copy of train\train\115387.jpg
8925,D:\amazon ml\Copy of train\train\8925.jpg
148645,D:\amazon ml\Copy of train\train\148645.jpg
140645,D:\amazon ml\Copy of train\train\140645.jpg
92558,D:\amazon ml\Copy of train\train\92558.jpg
53507,D:\amazon ml\Copy of train\train\53507.jpg
203291,D:\amazon ml\Copy of train\train\203291.jpg
240184,D:\amazon ml\Copy of train\train\240184.jpg
11743,D:\amazon ml\Copy of train\train\11743.jpg
1239,D:\amazon ml\Copy of train\train\1239.jpg
110055,D:\amazon ml\Copy of train\train\110055.jpg
264716,D:\amazon ml\Copy of train\train\264716.jpg
24798,D:\amazon ml\Copy of train\train\24798.jpg
212542,D:\amazon ml\Copy of train\train\212542.jpg
172442,D:\amazon ml\Copy of train\train\172442.jpg
252370,D:\amazon ml\Copy of train\train\252370.jpg
264097,D:\amazon ml\Copy of train\train\264097.jpg
1883,D:\amazon ml\Copy of train\train\1883.jpg
269511,D:\amazon ml\Copy of train\train\269511.jpg
257588,D:\amazon ml\Copy of train\train\257588.jpg
41773,D:\amazon ml\Copy of train\train\41773.jpg
25701,D:\amazon ml\Copy of train\train\25701.jpg
244353,D:\amazon ml\Copy of train\train\244353.jpg
278574,D:\amazon ml\Copy of train\train\278574.jpg
182338,D:\amazon ml\Copy of train\train\182338.jpg
224171,D:\amazon ml\Copy of train\train\224171.jpg
81921,D:\amazon ml\Copy of train\train\81921.jpg
208066,D:\amazon ml\Copy of train\train\208066.jpg
191554,D:\amazon ml\Copy of train\train\191554.jpg
33535,D:\amazon ml\Copy of train\train\33535.jpg
148106,D:\amazon ml\Copy of train\train\148106.jpg
21737,D:\amazon ml\Copy of train\train\21737.jpg
46050,D:\amazon ml\Copy of train\train\46050.jpg
245563,D:\amazon ml\Copy of train\train\245563.jpg
111948,D:\amazon ml\Copy of train\train\111948.jpg
119329,D:\amazon ml\Copy of train\train\119329.jpg
144307,D:\amazon ml\Copy of train\train\144307.jpg
231543,D:\amazon ml\Copy of train\train\231543.jpg
134359,D:\amazon ml\Copy of train\train\134359.jpg
65430,D:\amazon ml\Copy of train\train\65430.jpg
275085,D:\amazon ml\Copy of train\train\275085.jpg
86942,D:\amazon ml\Copy of train\train\86942.jpg
224735,D:\amazon ml\Copy of train\train\224735.jpg
119421,D:\amazon ml\Copy of train\train\119421.jpg
198414,D:\amazon ml\Copy of train\train\198414.jpg
94457,D:\amazon ml\Copy of train\train\94457.jpg
178095,D:\amazon ml\Copy of train\train\178095.jpg
100938,D:\amazon ml\Copy of train\train\100938.jpg
281154,D:\amazon ml\Copy of train\train\281154.jpg
155137,D:\amazon ml\Copy of train\train\155137.jpg
43451,D:\amazon ml\Copy of train\train\43451.jpg
252595,D:\amazon ml\Copy of train\train\252595.jpg
163381,D:\amazon ml\Copy of train\train\163381.jpg
260568,D:\amazon ml\Copy of train\train\260568.jpg
13361,D:\amazon ml\Copy of train\train\13361.jpg
181567,D:\amazon ml\Copy of train\train\181567.jpg
250051,D:\amazon ml\Copy of train\train\250051.jpg
97051,D:\amazon ml\Copy of train\train\97051.jpg
191934,D:\amazon ml\Copy of train\train\191934.jpg
23020,D:\amazon ml\Copy of train\train\23020.jpg
15934,D:\amazon ml\Copy of train\train\15934.jpg
139609,D:\amazon ml\Copy of train\train\139609.jpg
43194,D:\amazon ml\Copy of train\train\43194.jpg
105284,D:\amazon ml\Copy of train\train\105284.jpg
180276,D:\amazon ml\Copy of train\train\180276.jpg
170811,D:\amazon ml\Copy of train\train\170811.jpg
209309,D:\amazon ml\Copy of train\train\209309.jpg
281913,D:\amazon ml\Copy of train\train\281913.jpg
8443,D:\amazon ml\Copy of train\train\8443.jpg
233649,D:\amazon ml\Copy of train\train\233649.jpg
292541,D:\amazon ml\Copy of train\train\292541.jpg
103552,D:\amazon ml\Copy of train\train\103552.jpg
165565,D:\amazon ml\Copy of train\train\165565.jpg
220759,D:\amazon ml\Copy of train\train\220759.jpg
287552,D:\amazon ml\Copy of train\train\287552.jpg
274664,D:\amazon ml\Copy of train\train\274664.jpg
140009,D:\amazon ml\Copy of train\train\140009.jpg
67302,D:\amazon ml\Copy of train\train\67302.jpg
88031,D:\amazon ml\Copy of train\train\88031.jpg
270912,D:\amazon ml\Copy of train\train\270912.jpg
221993,D:\amazon ml\Copy of train\train\221993.jpg
249008,D:\amazon ml\Copy of train\train\249008.jpg
20100,D:\amazon ml\Copy of train\train\20100.jpg
20650,D:\amazon ml\Copy of train\train\20650.jpg
209455,D:\amazon ml\Copy of train\train\209455.jpg
14550,D:\amazon ml\Copy of train\train\14550.jpg
152524,D:\amazon ml\Copy of train\train\152524.jpg
122144,D:\amazon ml\Copy of train\train\122144.jpg
197056,D:\amazon ml\Copy of train\train\197056.jpg
106993,D:\amazon ml\Copy of train\train\106993.jpg
286642,D:\amazon ml\Copy of train\train\286642.jpg
139114,D:\amazon ml\Copy of train\train\139114.jpg
197357,D:\amazon ml\Copy of train\train\197357.jpg
35977,D:\amazon ml\Copy of train\train\35977.jpg
98833,D:\amazon ml\Copy of train\train\98833.jpg
164300,D:\amazon ml\Copy of train\train\164300.jpg
203986,D:\amazon ml\Copy of train\train\203986.jpg
26174,D:\amazon ml\Copy of train\train\26174.jpg
82694,D:\amazon ml\Copy of train\train\82694.jpg
267035,D:\amazon ml\Copy of train\train\267035.jpg
199072,D:\amazon ml\Copy of train\train\199072.jpg
10723,D:\amazon ml\Copy of train\train\10723.jpg
172800,D:\amazon ml\Copy of train\train\172800.jpg
160754,D:\amazon ml\Copy of train\train\160754.jpg
28017,D:\amazon ml\Copy of train\train\28017.jpg
228117,D:\amazon ml\Copy of train\train\228117.jpg
173238,D:\amazon ml\Copy of train\train\173238.jpg
232358,D:\amazon ml\Copy of train\train\232358.jpg
76038,D:\amazon ml\Copy of train\train\76038.jpg
7471,D:\amazon ml\Copy of train\train\7471.jpg
246383,D:\amazon ml\Copy of train\train\246383.jpg
203092,D:\amazon ml\Copy of train\train\203092.jpg
154280,D:\amazon ml\Copy of train\train\154280.jpg
55896,D:\amazon ml\Copy of train\train\55896.jpg
69426,D:\amazon ml\Copy of train\train\69426.jpg
209769,D:\amazon ml\Copy of train\train\209769.jpg
260572,D:\amazon ml\Copy of train\train\260572.jpg
46717,D:\amazon ml\Copy of train\train\46717.jpg
262800,D:\amazon ml\Copy of train\train\262800.jpg
80676,D:\amazon ml\Copy of train\train\80676.jpg
295271,D:\amazon ml\Copy of train\train\295271.jpg
297978,D:\amazon ml\Copy of train\train\297978.jpg
103501,D:\amazon ml\Copy of train\train\103501.jpg
283210,D:\amazon ml\Copy of train\train\283210.jpg
2363,D:\amazon ml\Copy of train\train\2363.jpg
272381,D:\amazon ml\Copy of train\train\272381.jpg
151626,D:\amazon ml\Copy of train\train\151626.jpg
227237,D:\amazon ml\Copy of train\train\227237.jpg
